"bin","bbl"
1043342,1014140009
1082589,1014140008
1082588,1014140008
1043341,1014140007
1043340,1014140006
1043339,1014140005
1043336,1014140001
1089818,1014137503
1043247,1014137502
1043270,1014137501
1043269,1014130154
1043268,1014130153
1043267,1014130152
1043266,1014130124
1043264,1014130120
1043263,1014130111
1043262,1014130108
1043261,1014130071
1043260,1014130064
1043259,1014130057
1043258,1014130056
1043257,1014130053
1043256,1014130052
1043255,1014130051
1043254,1014130050
1043253,1014130045
1043252,1014130040
1043251,1014130036
1043250,1014130035
1043249,1014130034
1085165,1014130033
1043248,1014130033
1085164,1014130031
1043246,1014130030
1043245,1014130027
1043244,1014130026
1043243,1014130025
1043242,1014130024
1043239,1014130020
1081216,1014130016
1081215,1014130016
1043238,1014130014
1043237,1014130013
1043236,1014130012
1043235,1014130011
1043234,1014130010
1043233,1014130009
1043232,1014130008
1043231,1014130004
1043230,1014130001
1043200,1014127503
1082192,1014127502
1082188,1014127502
1077853,1014127501
1043229,1014120167
1043228,1014120164
1043226,1014120153
1043225,1014120151
1043224,1014120148
1043223,1014120121
1043222,1014120120
1043221,1014120071
1043220,1014120068
1043219,1014120067
1043218,1014120066
1043217,1014120065
1043216,1014120064
1043215,1014120063
1043214,1014120062
1043213,1014120061
1083340,1014120058
1076305,1014120058
1043191,1014120058
1043190,1014120058
1085163,1014120057
1043211,1014120057
1043210,1014120053
1043209,1014120052
1043208,1014120051
1043207,1014120050
1043206,1014120049
1043205,1014120048
1043204,1014120047
1043203,1014120046
1043202,1014120045
1043199,1014120029
1043198,1014120028
1043197,1014120025
1043196,1014120023
1085162,1014120022
1043195,1014120022
1043194,1014120021
1043193,1014120020
1043192,1014120016
1043189,1014120012
1043188,1014120011
1043187,1014120010
1043186,1014120009
1043185,1014120005
1043184,1014120001
1043179,1014117502
1043173,1014117501
1043183,1014110133
1043182,1014110132
1043181,1014110113
1043180,1014110053
1043178,1014110040
1043177,1014110034
1043176,1014110033
1043175,1014110031
1043174,1014110023
1085491,1014110001
1082599,1014110001
1082598,1014110001
1082187,1014110001
1082185,1014110001
1082184,1014110001
1082183,1014110001
1082182,1014110001
1082180,1014110001
1043138,1014107504
1085651,1014107503
1043143,1014107502
1043163,1014107501
1043160,1014100069
1043155,1014100064
1043154,1014100053
1043153,1014100042
1043151,1014100040
1043149,1014100033
1089508,1014100026
1043148,1014100026
1043147,1014100024
1043146,1014100024
1043145,1014100023
1043144,1014100023
1043142,1014100014
1043141,1014100011
1043140,1014100009
1043139,1014100005
1043137,1014100001
1076302,1014097503
1076301,1014097502
1082906,1014097501
1043114,1014090154
1043113,1014090153
1043112,1014090152
1043111,1014090149
1043110,1014090146
1043109,1014090144
1043108,1014090127
1043107,1014090111
1043106,1014090072
1043105,1014090069
1043104,1014090068
1043103,1014090061
1043101,1014090053
1043100,1014090052
1043099,1014090051
1043098,1014090050
1043097,1014090049
1043096,1014090048
1043095,1014090047
1043094,1014090046
1043093,1014090045
1043092,1014090043
1043091,1014090042
1043090,1014090040
1043089,1014090033
1043088,1014090032
1043087,1014090031
1043086,1014090030
1043085,1014090029
1043084,1014090028
1043083,1014090027
1043082,1014090023
1043081,1014090021
1043080,1014090020
1043078,1014090013
1043077,1014090012
1043076,1014090009
1043075,1014090008
1043074,1014090005
1043073,1014090001
1043072,1014080163
1043071,1014080161
1043070,1014080156
1043069,1014080149
1043068,1014080146
1043067,1014080107
1043066,1014080071
1043065,1014080066
1043064,1014080063
1043063,1014080062
1043062,1014080061
1043061,1014080059
1043060,1014080058
1043059,1014080057
1043058,1014080056
1043057,1014080053
1043056,1014080052
1043055,1014080051
1043054,1014080050
1043053,1014080049
1043052,1014080048
1043051,1014080047
1043050,1014080046
1043049,1014080045
1043048,1014080041
1043047,1014080040
1043046,1014080033
1043045,1014080031
1043044,1014080030
1043043,1014080029
1043042,1014080028
1043041,1014080027
1043040,1014080026
1043039,1014080025
1072203,1014080024
1043038,1014080022
1043037,1014080020
1043036,1014080016
1043035,1014080014
1043034,1014080013
1043033,1014080012
1043032,1014080011
1043031,1014080010
1043030,1014080009
1043029,1014080008
1043028,1014080007
1043027,1014080006
1043026,1014080005
1043025,1014080001
1042881,1014077501
1042880,1014070168
1042878,1014070163
1042877,1014070160
1042876,1014070158
1042875,1014070156
1042874,1014070153
1042873,1014070123
1042872,1014070069
1042879,1014070068
1042871,1014070068
1042870,1014070067
1042869,1014070066
1042868,1014070065
1042867,1014070064
1042866,1014070063
1042865,1014070062
1042864,1014070061
1042863,1014070060
1042862,1014070059
1042861,1014070058
1042860,1014070057
1042859,1014070056
1042858,1014070051
1042857,1014070047
1042856,1014070046
1042855,1014070045
1042854,1014070044
1042853,1014070043
1042852,1014070042
1042851,1014070041
1085156,1014070033
1042850,1014070033
1042849,1014070026
1042848,1014070024
1042847,1014070023
1042846,1014070022
1042845,1014070020
1042844,1014070016
1042843,1014070008
1042842,1014070006
1042841,1014070001
1042799,1014067504
1042824,1014067503
1087735,1014067502
1042839,1014067501
1042838,1014060163
1042837,1014060145
1042836,1014060128
1042835,1014060127
1042834,1014060125
1042833,1014060122
1042832,1014060113
1042831,1014060111
1042830,1014060069
1042829,1014060065
1042828,1014060064
1042827,1014060063
1042826,1014060062
1042825,1014060061
1042823,1014060050
1042822,1014060046
1042820,1014060044
1042819,1014060043
1042818,1014060041
1042817,1014060031
1042816,1014060030
1042814,1014060028
1042813,1014060027
1042811,1014060025
1042810,1014060024
1042809,1014060023
1042808,1014060022
1042807,1014060021
1042806,1014060017
1042805,1014060013
1042804,1014060012
1042803,1014060011
1042802,1014060010
1042801,1014060009
1042800,1014060007
1083890,1014057502
1042771,1014057501
1042770,1014050163
1042769,1014050161
1042768,1014050158
1042767,1014050157
1042766,1014050148
1042765,1014050145
1042764,1014050143
1042763,1014050130
1042762,1014050121
1042761,1014050120
1042760,1014050072
1042759,1014050070
1042758,1014050066
1042757,1014050064
1042756,1014050063
1042755,1014050062
1042754,1014050061
1042753,1014050060
1042752,1014050059
1042751,1014050058
1042750,1014050057
1042749,1014050053
1042748,1014050051
1042747,1014050048
1042746,1014050047
1042745,1014050046
1042744,1014050045
1042743,1014050044
1042742,1014050043
1042741,1014050042
1042740,1014050040
1042739,1014050033
1042738,1014050032
1042737,1014050031
1042736,1014050030
1042735,1014050029
1042734,1014050028
1042733,1014050027
1042732,1014050026
1042731,1014050025
1042730,1014050024
1042729,1014050023
1042728,1014050022
1042727,1014050021
1042726,1014050020
1042725,1014050018
1042724,1014050016
1085155,1014050014
1042723,1014050014
1042722,1014050013
1042721,1014050012
1042720,1014050011
1042719,1014050010
1042718,1014050009
1042717,1014050008
1042716,1014050007
1042715,1014050006
1042714,1014050001
1042610,1014047503
1042609,1014047502
1042530,1014047501
1042529,1014040166
1042528,1014040162
1042527,1014040158
1042526,1014040147
1042525,1014040123
1042524,1014040110
1042523,1014040106
1042522,1014040103
1042521,1014040072
1042520,1014040071
1042519,1014040067
1042518,1014040066
1042517,1014040065
1042516,1014040064
1042515,1014040063
1042514,1014040062
1042513,1014040061
1042512,1014040060
1042511,1014040059
1042510,1014040058
1042509,1014040057
1042508,1014040052
1042507,1014040051
1042506,1014040049
1042505,1014040048
1042504,1014040047
1042503,1014040046
1042502,1014040044
1042501,1014040043
1042500,1014040042
1042499,1014040041
1042497,1014040033
1042496,1014040032
1042495,1014040031
1042494,1014040030
1042493,1014040029
1042492,1014040027
1042491,1014040026
1042490,1014040025
1042489,1014040024
1042488,1014040023
1042487,1014040022
1042486,1014040014
1042485,1014040013
1042484,1014040012
1042483,1014040011
1042482,1014040009
1042481,1014040007
1042480,1014040001
1042479,1014030033
1081419,1014030001
1081418,1014030001
1076299,1014027501
1042478,1014020049
1042477,1014020042
1042475,1014020040
1042473,1014020033
1042472,1014020030
1072190,1014020029
1042471,1014020025
1042470,1014020024
1042469,1014020021
1042468,1014020013
1085154,1014020006
1076298,1014020006
1042467,1014020001
1042466,1014010054
1042465,1014010042
1042464,1014010033
1042463,1014010032
1042462,1014010027
1085153,1014010020
1042461,1014010020
1042460,1014010001
1042429,1014007501
1042459,1014000143
1042458,1014000140
1042456,1014000138
1042454,1014000133
1042453,1014000130
1042452,1014000115
1042451,1014000114
1042450,1014000113
1042449,1014000072
1042448,1014000069
1042447,1014000068
1042446,1014000067
1042445,1014000066
1042444,1014000062
1081412,1014000060
1081411,1014000060
1042443,1014000059
1042442,1014000058
1085152,1014000057
1042441,1014000057
1042440,1014000056
1042439,1014000044
1042438,1014000043
1042437,1014000042
1042436,1014000041
1042435,1014000040
1042434,1014000039
1042433,1014000038
1042428,1014000032
1042427,1014000031
1042426,1014000030
1042425,1014000029
1083889,1014000020
1083888,1014000020
1083887,1014000020
1083886,1014000020
1083885,1014000020
1042424,1014000017
1042423,1014000016
1042422,1014000014
1042421,1014000011
1042420,1014000010
1042419,1014000009
1042418,1014000008
1042417,1014000007
1042416,1014000006
1042415,1014000004
1042414,1014000001
1089700,1013997502
1042413,1013997501
1042412,1013990164
1042411,1013990161
1042410,1013990160
1042409,1013990159
1042408,1013990157
1042407,1013990152
1042405,1013990150
1042404,1013990146
1042403,1013990142
1042402,1013990141
1042401,1013990131
1042400,1013990130
1042399,1013990128
1042398,1013990126
1042397,1013990123
1042396,1013990122
1042395,1013990120
1042394,1013990111
1042393,1013990107
1042392,1013990101
1042391,1013990074
1042390,1013990066
1042389,1013990065
1042388,1013990064
1042387,1013990063
1042386,1013990062
1042385,1013990061
1042384,1013990060
1042383,1013990059
1042382,1013990058
1042381,1013990057
1042380,1013990053
1042379,1013990052
1042377,1013990049
1042376,1013990048
1042375,1013990047
1042374,1013990046
1042373,1013990044
1042372,1013990043
1042371,1013990042
1042370,1013990041
1042369,1013990033
1042368,1013990032
1042367,1013990031
1042366,1013990030
1042365,1013990029
1042364,1013990028
1042363,1013990027
1042362,1013990026
1042361,1013990025
1042360,1013990024
1042359,1013990023
1042358,1013990022
1042357,1013990021
1042356,1013990020
1042355,1013990013
1042354,1013990012
1042353,1013990010
1042352,1013990009
1042351,1013990008
1042350,1013990007
1042349,1013990006
1042348,1013990005
1042347,1013990004
1042346,1013990003
1042345,1013990002
1042344,1013990001
1042103,1013987503
1076296,1013987502
1042137,1013987501
1042136,1013980172
1042135,1013980168
1042134,1013980166
1042133,1013980161
1042132,1013980160
1042131,1013980151
1042130,1013980148
1042129,1013980145
1042128,1013980129
1042127,1013980125
1042126,1013980124
1042125,1013980123
1042124,1013980072
1042123,1013980067
1042122,1013980066
1083884,1013980065
1083883,1013980065
1042121,1013980064
1042120,1013980063
1042119,1013980062
1042118,1013980061
1042117,1013980060
1042116,1013980054
1042115,1013980053
1042114,1013980052
1042113,1013980051
1042112,1013980050
1042111,1013980049
1042110,1013980048
1042109,1013980047
1042108,1013980046
1042107,1013980045
1042106,1013980044
1042105,1013980043
1042104,1013980042
1042101,1013980032
1042100,1013980030
1042099,1013980029
1042098,1013980028
1042097,1013980027
1042096,1013980026
1042095,1013980025
1042094,1013980024
1042092,1013980014
1042091,1013980010
1042090,1013980009
1042089,1013980008
1042088,1013980006
1042087,1013980005
1042086,1013980001
1042055,1013977505
1042069,1013977504
1042051,1013977503
1083882,1013977502
1083881,1013977501
1042068,1013970147
1042067,1013970144
1042066,1013970130
1042065,1013970128
1042064,1013970127
1042063,1013970116
1042062,1013970115
1042061,1013970109
1042060,1013970106
1042059,1013970069
1042058,1013970066
1042057,1013970061
1042056,1013970060
1042054,1013970048
1078353,1013970046
1078352,1013970046
1042053,1013970045
1042052,1013970044
1042050,1013970033
1042049,1013970032
1042048,1013970031
1042047,1013970030
1042046,1013970029
1042045,1013970028
1042044,1013970027
1042043,1013970026
1042042,1013970024
1042041,1013970023
1042040,1013970022
1042039,1013970020
1042038,1013970019
1042037,1013970018
1042036,1013970016
1042035,1013970015
1042034,1013970014
1042033,1013970013
1042032,1013970012
1042031,1013970011
1042030,1013970010
1042029,1013970009
1042028,1013970008
1042027,1013970007
1042026,1013970006
1042025,1013970005
1042024,1013970004
1042023,1013970001
1042022,1013960160
1042021,1013960158
1042020,1013960157
1042019,1013960156
1042018,1013960143
1042017,1013960131
1042016,1013960124
1042015,1013960120
1042014,1013960116
1042013,1013960115
1042012,1013960111
1042011,1013960105
1042010,1013960071
1042009,1013960067
1042008,1013960066
1042007,1013960065
1042006,1013960064
1042005,1013960063
1042004,1013960062
1042003,1013960061
1042002,1013960060
1042001,1013960059
1042000,1013960057
